name,link_id,from_node_id,to_node_id,facility_type,link_type,length,lanes,free_speed,capacity,dir_flag,cost,VDF_fftt1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_theta1
,25052,9183,9622,Highway,1,0.34,1,32,2160,1,0,0.010625,2160,0.15,4,1
,25053,9183,10792,Highway,1,0.24,1,32,1440,1,0,0.0075,1440,0.15,4,1
,25054,9184,9183,Highway,1,1,1,23,450,1,0,0.043478261,450,0.15,4,1
,25055,9184,12107,Highway,1,0.28,1,36,1440,1,0,0.007777778,1440,0.15,4,1
,25056,9184,12109,Highway,1,0.44,1,32,1440,1,0,0.01375,1440,0.15,4,1
,25057,9185,7198,Highway,1,0.41,1,37,900,1,0,0.011081081,900,0.15,4,1
,25058,9185,9186,Highway,1,0.22,1,30,810,1,0,0.007333333,810,0.15,4,1
,25059,9185,11426,Highway,1,0.11,1,37,1580,1,0,0.002972973,1580,0.15,4,1
,25060,9186,7197,Highway,1,0.51,1,25,360,1,0,0.0204,360,0.15,4,1
,25061,9186,9185,Highway,1,0.22,1,30,360,1,0,0.007333333,360,0.15,4,1
,25062,9186,9315,Highway,1,0.1,1,25,360,1,0,0.004,360,0.15,4,1
,25063,9187,3163,Highway,1,0.46,1,29,360,1,0,0.015862069,360,0.15,4,1
,25064,9187,7196,Highway,1,0.03,1,29,810,1,0,0.001034483,810,0.15,4,1
,25065,9187,9315,Highway,1,0.64,1,22,360,1,0,0.029090909,360,0.15,4,1
,25066,9188,3167,Highway,1,0.88,1,38,1980,1,0,0.023157895,1980,0.15,4,1
,25067,9188,9189,Highway,1,1.29,1,24,600,1,0,0.05375,600,0.15,4,1
,25068,9188,11426,Highway,1,0.7,1,40,1620,1,0,0.0175,1620,0.15,4,1
,25069,9189,3165,Highway,1,0.25,1,40,510,1,0,0.00625,510,0.15,4,1
,25070,9189,3167,Highway,1,0.6,1,40,430,1,0,0.015,430,0.15,4,1
,25071,9189,9188,Highway,1,1.29,1,24,340,1,0,0.05375,340,0.15,4,1
,25072,9190,8471,Highway,1,0.15,1,32,1440,1,0,0.0046875,1440,0.15,4,1
,25073,9190,9191,Highway,1,0.38,1,25,396,1,0,0.0152,396,0.15,4,1
,25074,9190,12120,Highway,1,0.32,1,32,1440,1,0,0.01,1440,0.15,4,1
,25075,9191,9190,Highway,1,0.38,1,25,396,1,0,0.0152,396,0.15,4,1
,25076,9191,12120,Highway,1,0.48,1,22,1360,1,0,0.021818182,1360,0.15,4,1
,25077,9191,12122,Highway,1,0.15,1,22,1360,1,0,0.006818182,1360,0.15,4,1
,25078,9192,8268,Highway,1,0.57,1,22,600,1,0,0.025909091,600,0.15,4,1
,25079,9192,8273,Highway,1,0.65,1,22,770,1,0,0.029545455,770,0.15,4,1
,25080,9192,9193,Highway,1,0.48,1,22,340,1,0,0.021818182,340,0.15,4,1
,25081,9192,9197,Highway,1,0.4,1,22,770,1,0,0.018181818,770,0.15,4,1
,25082,9193,8271,Highway,1,0.5,1,40,1980,1,0,0.0125,1980,0.15,4,1
,25083,9193,8826,Highway,1,0.3,1,40,2520,1,0,0.0075,2520,0.15,4,1
,25084,9193,9192,Highway,1,0.48,1,22,770,1,0,0.021818182,770,0.15,4,1
,25085,9194,9195,Highway,1,0.5,1,25,540,1,0,0.02,540,0.15,4,1
,25086,9194,10326,Highway,1,0.22,1,33,648,1,0,0.006666667,648,0.15,4,1
,25087,9194,12295,Highway,1,0.22,1,33,648,1,0,0.006666667,648,0.15,4,1
,25088,9195,9194,Highway,1,0.5,1,25,540,1,0,0.02,540,0.15,4,1
,25089,9195,12293,Highway,1,0.25,1,29,720,1,0,0.00862069,720,0.15,4,1
,25090,9195,12297,Highway,1,0.16,1,25,450,1,0,0.0064,450,0.15,4,1
,25091,9196,8265,Highway,1,0.17,1,35,450,1,0,0.004857143,450,0.15,4,1
,25092,9196,8268,Highway,1,0.26,1,33,900,1,0,0.007878788,900,0.15,4,1
,25093,9196,9197,Highway,1,0.64,1,22,770,1,0,0.029090909,770,0.15,4,1
,25094,9197,9192,Highway,1,0.4,1,22,770,1,0,0.018181818,770,0.15,4,1
,25095,9197,9196,Highway,1,0.64,1,22,600,1,0,0.029090909,600,0.15,4,1
,25096,9198,8258,Highway,1,0.5,1,39,770,1,0,0.012820513,770,0.15,4,1
,25097,9198,8265,Highway,1,0.44,1,35,340,1,0,0.012571429,340,0.15,4,1
,25098,9198,9199,Highway,1,0.61,1,30,600,1,0,0.020333333,600,0.15,4,1
,25099,9199,8261,Highway,1,0.41,1,30,360,1,0,0.013666667,360,0.15,4,1
,25100,9199,8265,Highway,1,0.74,1,36,450,1,0,0.020555556,450,0.15,4,1
,25101,9199,9198,Highway,1,0.61,1,30,600,1,0,0.020333333,600,0.15,4,1
,25102,9199,9200,Highway,1,0.33,1,38,430,1,0,0.008684211,430,0.15,4,1
,25103,9200,8261,Highway,1,0.2,1,28,1440,1,0,0.007142857,1440,0.15,4,1
,25104,9200,8262,Highway,1,0.24,1,28,2160,1,0,0.008571429,2160,0.15,4,1
,25105,9200,9199,Highway,1,0.33,1,38,860,1,0,0.008684211,860,0.15,4,1
,25106,9201,3748,Highway,1,0.5,1,33,1080,1,0,0.015151515,1080,0.15,4,1
,25107,9201,9202,Highway,1,0.5,1,22,770,1,0,0.022727273,770,0.15,4,1
,25108,9201,11273,Highway,1,0.5,1,29,450,1,0,0.017241379,450,0.15,4,1
,25109,9202,8076,Highway,1,0.5,1,25,770,1,0,0.02,770,0.15,4,1
,25110,9202,9201,Highway,1,0.5,1,22,340,1,0,0.022727273,340,0.15,4,1
,25111,9203,7548,Highway,1,0.25,1,32,1620,1,0,0.0078125,1620,0.15,4,1
,25112,9203,7581,Highway,1,0.4,1,28,1440,1,0,0.014285714,1440,0.15,4,1
,25113,9203,9219,Highway,1,0.53,1,25,810,1,0,0.0212,810,0.15,4,1
,25114,9204,9205,Highway,1,0.75,1,27,540,1,0,0.027777778,540,0.15,4,1
,25115,9204,10891,Highway,1,0.5,1,35,810,1,0,0.014285714,810,0.15,4,1
,25116,9204,10896,Highway,1,0.73,1,40,720,1,0,0.01825,720,0.15,4,1
,25117,9205,9204,Highway,1,0.75,1,27,540,1,0,0.027777778,540,0.15,4,1
,25118,9205,10891,Highway,1,0.2,1,36,810,1,0,0.005555556,810,0.15,4,1
,25119,9205,12640,Highway,1,0.22,1,33,720,1,0,0.006666667,720,0.15,4,1
,25120,9206,2127,Highway,1,0.31,1,25,450,1,0,0.0124,450,0.15,4,1
,25121,9206,2128,Highway,1,0.4,1,25,450,1,0,0.016,450,0.15,4,1
,25122,9206,9207,Highway,1,0.37,1,25,770,1,0,0.0148,770,0.15,4,1
,25123,9207,9206,Highway,1,0.37,1,25,770,1,0,0.0148,770,0.15,4,1
,25124,9207,9208,Highway,1,0.43,1,25,450,1,0,0.0172,450,0.15,4,1
,25125,9207,10881,Highway,1,0.42,1,25,396,1,0,0.0168,396,0.15,4,1
,25126,9207,12584,Highway,1,0.42,1,25,396,1,0,0.0168,396,0.15,4,1
,25127,9208,2160,Highway,1,0.51,1,36,1400,1,0,0.014166667,1400,0.15,4,1
,25128,9208,2161,Highway,1,0.42,1,36,1580,1,0,0.011666667,1580,0.15,4,1
,25129,9208,9207,Highway,1,0.43,1,25,810,1,0,0.0172,810,0.15,4,1
,25130,9209,8975,Highway,1,0.58,1,25,450,1,0,0.0232,450,0.15,4,1
,25131,9209,9210,Highway,1,0.83,1,23,450,1,0,0.036086957,450,0.15,4,1
,25132,9209,10876,Highway,1,0.25,1,25,450,1,0,0.01,450,0.15,4,1
,25133,9210,2128,Highway,1,0.44,1,25,450,1,0,0.0176,450,0.15,4,1
,25134,9210,8975,Highway,1,0.45,1,28,990,1,0,0.016071429,990,0.15,4,1
,25135,9210,9209,Highway,1,0.83,1,23,810,1,0,0.036086957,810,0.15,4,1
,25136,9210,9211,Highway,1,0.39,1,22,810,1,0,0.017727273,810,0.15,4,1
,25137,9211,8974,Highway,1,0.5,1,25,711,1,0,0.02,711,0.15,4,1
,25138,9211,9210,Highway,1,0.39,1,22,450,1,0,0.017727273,450,0.15,4,1
,25139,9211,10881,Highway,1,0.24,1,25,396,1,0,0.0096,396,0.15,4,1
,25140,9212,9214,Highway,1,0.4,1,25,810,1,0,0.016,810,0.15,4,1
,25141,9212,10837,Highway,1,0.49,1,28,2520,1,0,0.0175,2520,0.15,4,1
,25142,9212,10842,Highway,1,0.52,1,28,1440,1,0,0.018571429,1440,0.15,4,1
,25143,9213,9214,Highway,1,0.58,1,25,810,1,0,0.0232,810,0.15,4,1
,25144,9213,10837,Highway,1,0.25,1,22,360,1,0,0.011363636,360,0.15,4,1
,25145,9213,12391,Highway,1,0.75,1,23,360,1,0,0.032608696,360,0.15,4,1
,25146,9214,9212,Highway,1,0.4,1,25,360,1,0,0.016,360,0.15,4,1
,25147,9214,9213,Highway,1,0.58,1,25,810,1,0,0.0232,810,0.15,4,1
,25148,9214,9215,Highway,1,0.63,1,25,360,1,0,0.0252,360,0.15,4,1
,25149,9214,9216,Highway,1,0.46,1,25,360,1,0,0.0184,360,0.15,4,1
,25150,9215,9214,Highway,1,0.63,1,25,810,1,0,0.0252,810,0.15,4,1
,25151,9215,10838,Highway,1,0.5,1,32,2160,1,0,0.015625,2160,0.15,4,1
,25152,9215,12391,Highway,1,0.49,1,36,3780,1,0,0.013611111,3780,0.15,4,1
,25153,9216,9214,Highway,1,0.46,1,25,810,1,0,0.0184,810,0.15,4,1
,25154,9216,10838,Highway,1,0.62,1,36,2160,1,0,0.017222222,2160,0.15,4,1
,25155,9216,10842,Highway,1,0.38,1,36,2160,1,0,0.010555556,2160,0.15,4,1
,25156,9217,9218,Highway,1,1.18,1,23,450,1,0,0.051304348,450,0.15,4,1
,25157,9217,10444,Highway,1,0.62,1,29,648,1,0,0.02137931,648,0.15,4,1
,25158,9217,12902,Highway,1,0.63,1,35,648,1,0,0.018,648,0.15,4,1
,25159,9218,2576,Highway,1,0.64,1,24,1580,1,0,0.026666667,1580,0.15,4,1
,25160,9218,2577,Highway,1,0.83,1,23,405,1,0,0.036086957,405,0.15,4,1
,25161,9218,9217,Highway,1,1.18,1,23,540,1,0,0.051304348,540,0.15,4,1
,25162,9219,7554,Highway,1,0.5,1,22,396,1,0,0.022727273,396,0.15,4,1
,25163,9219,9203,Highway,1,0.53,1,25,450,1,0,0.0212,450,0.15,4,1
,25164,9219,10617,Highway,1,0.37,1,22,711,1,0,0.016818182,711,0.15,4,1
,25165,9220,9221,Highway,1,0.25,1,25,540,1,0,0.01,540,0.15,4,1
,25166,9220,10635,Highway,1,0.19,1,25,450,1,0,0.0076,450,0.15,4,1
,25167,9221,9220,Highway,1,0.25,1,25,810,1,0,0.01,810,0.15,4,1
,25168,9221,9222,Highway,1,0.82,1,27,810,1,0,0.03037037,810,0.15,4,1
,25169,9221,10075,Highway,1,0.85,1,27,810,1,0,0.031481481,810,0.15,4,1
,25170,9222,9221,Highway,1,0.82,1,27,1080,1,0,0.03037037,1080,0.15,4,1
,25171,9222,10641,Highway,1,0.19,1,32,1440,1,0,0.0059375,1440,0.15,4,1
,25172,9222,10642,Highway,1,0.78,1,29,1440,1,0,0.026896552,1440,0.15,4,1
,25173,9223,8361,Highway,1,0.04,1,32,2430,1,0,0.00125,2430,0.15,4,1
,25174,9223,10075,Highway,1,2,1,29,810,1,0,0.068965517,810,0.15,4,1
,25175,9223,10637,Highway,1,0.76,1,34,1620,1,0,0.022352941,1620,0.15,4,1
,25176,9224,9225,Highway,1,1.23,1,44,1980,1,0,0.027954545,1980,0.15,4,1
,25177,9224,9928,Highway,1,1.62,1,50,1800,1,0,0.0324,1800,0.15,4,1
,25178,9224,11196,Highway,1,0.5,1,28,1800,1,0,0.017857143,1800,0.15,4,1
,25179,9224,11340,Highway,1,0.48,1,35,720,1,0,0.013714286,720,0.15,4,1
,25180,9225,3586,Highway,1,0.28,1,29,540,1,0,0.009655172,540,0.15,4,1
,25181,9225,9224,Highway,1,1.23,1,44,1440,1,0,0.027954545,1440,0.15,4,1
,25182,9225,9226,Highway,1,0.14,1,39,1440,1,0,0.003589744,1440,0.15,4,1
,25183,9225,10939,Highway,1,0.2,1,29,450,1,0,0.006896552,450,0.15,4,1
,25184,9226,8868,Highway,1,0.15,1,39,2160,1,0,0.003846154,2160,0.15,4,1
,25185,9226,9225,Highway,1,0.14,1,39,1980,1,0,0.003589744,1980,0.15,4,1
,25186,9226,9227,Highway,1,0.22,1,39,1440,1,0,0.005641026,1440,0.15,4,1
,25187,9226,9730,Highway,1,0.47,1,39,1620,1,0,0.012051282,1620,0.15,4,1
,25188,9227,5858,Highway,1,1.35,1,47,2520,1,0,0.028723404,2520,0.15,4,1
,25189,9227,9015,Highway,1,0.18,1,39,2160,1,0,0.004615385,2160,0.15,4,1
,25190,9227,9226,Highway,1,0.22,1,39,1440,1,0,0.005641026,1440,0.15,4,1
,25191,9227,9729,Highway,1,0.47,1,37,810,1,0,0.012702703,810,0.15,4,1
,25192,9228,9019,Highway,1,0.81,1,38,1360,1,0,0.021315789,1360,0.15,4,1
,25193,9228,9020,Highway,1,0.2,1,38,1440,1,0,0.005263158,1440,0.15,4,1
,25194,9228,10941,Highway,1,0.83,1,36,720,1,0,0.023055556,720,0.15,4,1
,25195,9229,2493,Highway,1,0.33,1,28,1458,1,0,0.011785714,1458,0.15,4,1
,25196,9229,4306,Highway,1,0.12,1,30,620,1,0,0.004,620,0.15,4,1
,25197,9229,9230,Highway,1,0.27,1,28,1296,1,0,0.009642857,1296,0.15,4,1
,25198,9229,9332,Highway,1,0.18,1,28,1458,1,0,0.006428571,1458,0.15,4,1
,25199,9230,2479,Highway,1,0.21,1,32,2187,1,0,0.0065625,2187,0.15,4,1
,25200,9230,7484,Highway,1,0.1,1,36,2187,1,0,0.002777778,2187,0.15,4,1
,25201,9230,9229,Highway,1,0.27,1,28,1458,1,0,0.009642857,1458,0.15,4,1
,25202,9230,9918,Highway,1,0.09,1,32,2187,1,0,0.0028125,2187,0.15,4,1
,25203,9231,4086,Highway,1,0.16,1,42,7600,1,0,0.003809524,7600,0.15,4,1
,25204,9232,122,Highway,1,0.25,1,25,100000,1,0,0.01,100000,0.15,4,1
,25205,9232,2500,Highway,1,0.62,1,28,1385.099976,1,0,0.022142857,1385.099976,0.15,4,1
,25206,9232,2549,Highway,1,0.18,1,28,1368,1,0,0.006428571,1368,0.15,4,1
,25207,9232,9233,Highway,1,0.07,1,25,810,1,0,0.0028,810,0.15,4,1
,25208,9233,2550,Highway,1,0.18,1,28,648,1,0,0.006428571,648,0.15,4,1
,25209,9233,9232,Highway,1,0.07,1,25,810,1,0,0.0028,810,0.15,4,1
,25210,9233,9234,Highway,1,0.09,1,25,720,1,0,0.0036,720,0.15,4,1
,25211,9233,9236,Highway,1,0.24,1,28,729,1,0,0.008571429,729,0.15,4,1
,25212,9234,2551,Highway,1,0.18,1,28,1330,1,0,0.006428571,1330,0.15,4,1
,25213,9234,4365,Highway,1,0.26,1,28,1501,1,0,0.009285714,1501,0.15,4,1
,25214,9234,9233,Highway,1,0.09,1,25,810,1,0,0.0036,810,0.15,4,1
,25215,9234,9235,Highway,1,0.09,1,25,810,1,0,0.0036,810,0.15,4,1
,25216,9235,2552,Highway,1,0.18,1,28,810,1,0,0.006428571,810,0.15,4,1
,25217,9235,9234,Highway,1,0.09,1,25,720,1,0,0.0036,720,0.15,4,1
,25218,9235,9237,Highway,1,0.21,1,28,2502.600098,1,0,0.0075,2502.600098,0.15,4,1
,25219,9236,4555,Highway,1,0.24,1,28,1162.800049,1,0,0.008571429,1162.800049,0.15,4,1
,25220,9236,9233,Highway,1,0.24,1,28,729,1,0,0.008571429,729,0.15,4,1
,25221,9237,123,Highway,1,0.25,1,25,100000,1,0,0.01,100000,0.15,4,1
,25222,9237,4365,Highway,1,0.09,1,28,1458,1,0,0.003214286,1458,0.15,4,1
,25223,9237,9235,Highway,1,0.21,1,28,2240.699951,1,0,0.0075,2240.699951,0.15,4,1
,25224,9237,9238,Highway,1,0.24,1,28,810,1,0,0.008571429,810,0.15,4,1
,25225,9238,4556,Highway,1,0.09,1,28,1296,1,0,0.003214286,1296,0.15,4,1
,25226,9238,9237,Highway,1,0.24,1,28,900,1,0,0.008571429,900,0.15,4,1
,25227,9239,7848,Highway,1,0.6,1,29,450,1,0,0.020689655,450,0.15,4,1
,25228,9239,7849,Highway,1,0.53,1,33,810,1,0,0.016060606,810,0.15,4,1
,25229,9239,9240,Highway,1,0.75,1,32,810,1,0,0.0234375,810,0.15,4,1
,25230,9239,11341,Highway,1,0.8,1,40,810,1,0,0.02,810,0.15,4,1
,25231,9240,7843,Highway,1,0.5,1,35,810,1,0,0.014285714,810,0.15,4,1
,25232,9240,8987,Highway,1,1.02,1,32,1080,1,0,0.031875,1080,0.15,4,1
,25233,9240,9239,Highway,1,0.75,1,32,810,1,0,0.0234375,810,0.15,4,1
,25234,9240,9241,Highway,1,0.95,1,32,810,1,0,0.0296875,810,0.15,4,1
,25235,9241,3582,Highway,1,0.5,1,35,790,1,0,0.014285714,790,0.15,4,1
,25236,9241,7861,Highway,1,1.27,1,45,790,1,0,0.028222222,790,0.15,4,1
,25237,9241,9240,Highway,1,0.95,1,32,810,1,0,0.0296875,810,0.15,4,1
,25238,9241,9245,Highway,1,0.55,1,29,810,1,0,0.018965517,810,0.15,4,1
,25239,9242,7829,Highway,1,0.36,1,38,1620,1,0,0.009473684,1620,0.15,4,1
,25240,9242,7830,Highway,1,0.6,1,40,1620,1,0,0.015,1620,0.15,4,1
,25241,9242,11341,Highway,1,1.4,1,38,810,1,0,0.036842105,810,0.15,4,1
,25242,9243,8479,Highway,1,0.19,1,32,2160,1,0,0.0059375,2160,0.15,4,1
,25243,9243,8480,Highway,1,0.2,1,32,1980,1,0,0.00625,1980,0.15,4,1
,25244,9243,9244,Highway,1,1.5,1,57,4000,1,0,0.026315789,4000,0.15,4,1
,25245,9244,7183,Highway,1,0.03,1,28,1800,1,0,0.001071429,1800,0.15,4,1
,25246,9244,8443,Highway,1,0.03,1,28,1440,1,0,0.001071429,1440,0.15,4,1
,25247,9244,9243,Highway,1,1.5,1,57,4000,1,0,0.026315789,4000,0.15,4,1
,25248,9245,7840,Highway,1,0.5,1,30,430,1,0,0.016666667,430,0.15,4,1
,25249,9245,9241,Highway,1,0.55,1,29,450,1,0,0.018965517,450,0.15,4,1
,25250,9245,11337,Highway,1,1.46,1,30,510,1,0,0.048666667,510,0.15,4,1
,25251,9246,11219,Highway,1,1.85,1,43,1800,1,0,0.043023256,1800,0.15,4,1
,25252,9246,11223,Highway,1,0.15,1,35,720,1,0,0.004285714,720,0.15,4,1
,25253,9247,6339,Highway,1,0.75,1,45,1440,1,0,0.016666667,1440,0.15,4,1
,25254,9247,6343,Highway,1,0.76,1,47,2160,1,0,0.016170213,2160,0.15,4,1
,25255,9247,9248,Highway,1,0.75,1,45,1440,1,0,0.016666667,1440,0.15,4,1
,25256,9247,11212,Highway,1,1,1,47,1620,1,0,0.021276596,1620,0.15,4,1
,25257,9248,2907,Highway,1,1.51,1,45,1440,1,0,0.033555556,1440,0.15,4,1
,25258,9248,6348,Highway,1,0.2,1,32,810,1,0,0.00625,810,0.15,4,1
,25259,9248,6349,Highway,1,0.58,1,32,990,1,0,0.018125,990,0.15,4,1
,25260,9248,9247,Highway,1,0.75,1,45,1440,1,0,0.016666667,1440,0.15,4,1
,25261,9249,8724,Highway,1,1.72,1,44,1710,1,0,0.039090909,1710,0.15,4,1
,25262,9249,8725,Highway,1,1,1,47,430,1,0,0.021276596,430,0.15,4,1
,25263,9249,12024,Highway,1,4,1,50,860,1,0,0.08,860,0.15,4,1
,25264,9250,9254,Highway,1,0.6,1,30,770,1,0,0.02,770,0.15,4,1
,25265,9250,12023,Highway,1,0.74,1,35,770,1,0,0.021142857,770,0.15,4,1
,25266,9250,12024,Highway,1,1.5,1,30,600,1,0,0.05,600,0.15,4,1
,25267,9251,9252,Highway,1,0.32,1,30,770,1,0,0.010666667,770,0.15,4,1
,25268,9251,9254,Highway,1,1,1,30,770,1,0,0.033333333,770,0.15,4,1
,25269,9251,12023,Highway,1,0.68,1,30,770,1,0,0.022666667,770,0.15,4,1
,25270,9252,9251,Highway,1,0.32,1,30,770,1,0,0.010666667,770,0.15,4,1
,25271,9252,9854,Highway,1,2,1,30,600,1,0,0.066666667,600,0.15,4,1
,25272,9252,9856,Highway,1,1.64,1,35,600,1,0,0.046857143,600,0.15,4,1
,25273,9252,12025,Highway,1,1,1,30,770,1,0,0.033333333,770,0.15,4,1
,25274,9253,6800,Highway,1,0.5,1,30,770,1,0,0.016666667,770,0.15,4,1
,25275,9253,9254,Highway,1,1.5,1,30,770,1,0,0.05,770,0.15,4,1
,25276,9253,9256,Highway,1,3.1,1,50,770,1,0,0.062,770,0.15,4,1
,25277,9253,12024,Highway,1,0.5,1,30,600,1,0,0.016666667,600,0.15,4,1
,25278,9254,9250,Highway,1,0.6,1,30,770,1,0,0.02,770,0.15,4,1
,25279,9254,9251,Highway,1,1,1,30,770,1,0,0.033333333,770,0.15,4,1
,25280,9254,9253,Highway,1,1.5,1,30,600,1,0,0.05,600,0.15,4,1
,25281,9254,12025,Highway,1,0.4,1,30,770,1,0,0.013333333,770,0.15,4,1
,25282,9255,8691,Highway,1,2.1,1,48,860,1,0,0.04375,860,0.15,4,1
,25283,9255,9256,Highway,1,0.08,1,39,770,1,0,0.002051282,770,0.15,4,1
,25284,9255,9258,Highway,1,2.2,1,50,770,1,0,0.044,770,0.15,4,1
,25285,9256,9253,Highway,1,3.1,1,50,860,1,0,0.062,860,0.15,4,1
,25286,9256,9255,Highway,1,0.08,1,39,770,1,0,0.002051282,770,0.15,4,1
,25287,9256,11933,Highway,1,2.6,1,48,860,1,0,0.054166667,860,0.15,4,1
,25288,9257,6783,Highway,1,0.25,1,28,1980,1,0,0.008928571,1980,0.15,4,1
,25289,9257,6788,Highway,1,0.26,1,28,1980,1,0,0.009285714,1980,0.15,4,1
,25290,9257,9052,Highway,1,0.11,1,22,810,1,0,0.005,810,0.15,4,1
,25291,9257,11952,Highway,1,0.26,1,22,450,1,0,0.011818182,450,0.15,4,1
,25292,9258,8681,Highway,1,0.5,1,40,860,1,0,0.0125,860,0.15,4,1
,25293,9258,9255,Highway,1,2.2,1,50,770,1,0,0.044,770,0.15,4,1
,25294,9258,9260,Highway,1,4.5,1,50,770,1,0,0.09,770,0.15,4,1
,25295,9259,9260,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,25296,9259,9263,Highway,1,1.68,1,50,770,1,0,0.0336,770,0.15,4,1
,25297,9259,9856,Highway,1,1,1,47,770,1,0,0.021276596,770,0.15,4,1
,25298,9259,12025,Highway,1,1.92,1,35,770,1,0,0.054857143,770,0.15,4,1
,25299,9260,9258,Highway,1,4.5,1,50,770,1,0,0.09,770,0.15,4,1
,25300,9260,9259,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,25301,9260,9261,Highway,1,1.28,1,50,770,1,0,0.0256,770,0.15,4,1
,25302,9260,11933,Highway,1,1.68,1,44,860,1,0,0.038181818,860,0.15,4,1
,25303,9261,7816,Highway,1,2,1,50,770,1,0,0.04,770,0.15,4,1
,25304,9261,9260,Highway,1,1.28,1,50,770,1,0,0.0256,770,0.15,4,1
,25305,9261,9262,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,25306,9261,9263,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,25307,9262,9261,Highway,1,0.5,1,40,770,1,0,0.0125,770,0.15,4,1
,25308,9262,9264,Highway,1,4,1,50,770,1,0,0.08,770,0.15,4,1
,25309,9262,9272,Highway,1,2,1,45,770,1,0,0.044444444,770,0.15,4,1
,25310,9263,6715,Highway,1,2,1,50,1710,1,0,0.04,1710,0.15,4,1
,25311,9263,9259,Highway,1,1.68,1,50,770,1,0,0.0336,770,0.15,4,1
,25312,9263,9261,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,25313,9263,9857,Highway,1,1,1,47,770,1,0,0.021276596,770,0.15,4,1
,25314,9264,6714,Highway,1,2,1,45,770,1,0,0.044444444,770,0.15,4,1
,25315,9264,9262,Highway,1,4,1,50,770,1,0,0.08,770,0.15,4,1
,25316,9264,9358,Highway,1,0.5,1,40,860,1,0,0.0125,860,0.15,4,1
,25317,9265,7815,Highway,1,0.31,1,38,770,1,0,0.008157895,770,0.15,4,1
,25318,9265,9266,Highway,1,0.31,1,30,1450,1,0,0.010333333,1450,0.15,4,1
,25319,9266,9265,Highway,1,0.31,1,30,1450,1,0,0.010333333,1450,0.15,4,1
,25320,9266,9271,Highway,1,1.4,1,72,6000,1,0,0.019444444,6000,0.15,4,1
,25321,9267,7815,Highway,1,0.32,1,30,1450,1,0,0.010666667,1450,0.15,4,1
,25322,9267,9360,Highway,1,2,1,72,6000,1,0,0.027777778,6000,0.15,4,1
,25323,9268,6720,Highway,1,1.5,1,44,770,1,0,0.034090909,770,0.15,4,1
,25324,9268,7815,Highway,1,1,1,42,770,1,0,0.023809524,770,0.15,4,1
,25325,9268,8655,Highway,1,2,1,45,770,1,0,0.044444444,770,0.15,4,1
,25326,9268,9269,Highway,1,1,1,42,770,1,0,0.023809524,770,0.15,4,1
,25327,9269,6719,Highway,1,1.5,1,50,770,1,0,0.03,770,0.15,4,1
,25328,9269,9268,Highway,1,1,1,42,770,1,0,0.023809524,770,0.15,4,1
,25329,9269,9270,Highway,1,1,1,42,770,1,0,0.023809524,770,0.15,4,1
,25330,9270,9269,Highway,1,1,1,42,770,1,0,0.023809524,770,0.15,4,1
,25331,9270,9272,Highway,1,0.3,1,38,770,1,0,0.007894737,770,0.15,4,1
,25332,9270,9273,Highway,1,0.31,1,30,1450,1,0,0.010333333,1450,0.15,4,1
,25333,9271,9272,Highway,1,0.3,1,30,1450,1,0,0.01,1450,0.15,4,1
,25334,9271,9274,Highway,1,1.6,1,72,6000,1,0,0.022222222,6000,0.15,4,1
,25335,9272,9262,Highway,1,2,1,45,770,1,0,0.044444444,770,0.15,4,1
,25336,9272,9270,Highway,1,0.3,1,38,770,1,0,0.007894737,770,0.15,4,1
,25337,9272,9271,Highway,1,0.3,1,30,1450,1,0,0.01,1450,0.15,4,1
,25338,9273,9267,Highway,1,1.4,1,72,6000,1,0,0.019444444,6000,0.15,4,1
,25339,9273,9270,Highway,1,0.31,1,30,1450,1,0,0.010333333,1450,0.15,4,1
,25340,9274,6716,Highway,1,1.5,1,72,6000,1,0,0.020833333,6000,0.15,4,1
,25341,9274,7816,Highway,1,0.29,1,30,1450,1,0,0.009666667,1450,0.15,4,1
,25342,9275,9273,Highway,1,1.6,1,72,6000,1,0,0.022222222,6000,0.15,4,1
,25343,9275,9276,Highway,1,0.3,1,30,1450,1,0,0.01,1450,0.15,4,1
,25344,9276,7816,Highway,1,0.32,1,40,770,1,0,0.008,770,0.15,4,1
,25345,9276,9275,Highway,1,0.3,1,30,1450,1,0,0.01,1450,0.15,4,1
,25346,9276,11934,Highway,1,2.5,1,50,770,1,0,0.05,770,0.15,4,1
,25347,9277,9278,Highway,1,2,1,50,770,1,0,0.04,770,0.15,4,1
,25348,9277,9864,Highway,1,4.5,1,50,770,1,0,0.09,770,0.15,4,1
,25349,9277,9865,Highway,1,3.53,1,50,770,1,0,0.0706,770,0.15,4,1
,25350,9277,11934,Highway,1,2.2,1,50,770,1,0,0.044,770,0.15,4,1
,25351,9278,6719,Highway,1,2.5,1,45,770,1,0,0.055555556,770,0.15,4,1
,25352,9278,9277,Highway,1,2,1,50,770,1,0,0.04,770,0.15,4,1
,25353,9278,9279,Highway,1,1.9,1,50,770,1,0,0.038,770,0.15,4,1
